repo_name,ref,path,symlink_target
jeffwilcox/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
jeffwilcox/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
dubeejw/openwhisk,refs/heads/master,ansible/provision_env_dist.yml,
jairojunior/ansible-role-jboss,refs/heads/master,molecule/default/prepare.yml,
mmarch/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
bdanse/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
bdanse/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
zhongyi-zhang/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
zhongyi-zhang/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
dhanunjaya/os-ansible-deployment,refs/heads/master,playbooks/utility-install.yml,
smartpcr/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
jvalentini/dev-machine,refs/heads/master,ansible/playbook.yml,
kurron/ansible-pull-development,refs/heads/master,playbook.yml,
MahendraAgrawal/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
MahendraAgrawal/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
pistatium/ansible_atlantic_cloud,refs/heads/master,init.yml,
tibor19/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
tibor19/azure-quickstart-templates,refs/heads/master,101-Telegraf-InfluxDB-Grafana/scripts/Configfiles/ansible/docker_install.yml,
knandya/ursula,refs/heads/master,envs/example/swift-rhel/playbooks/predeploy.yml,
knandya/ursula,refs/heads/master,playbooks/install_deb_package.yml,
knandya/ursula,refs/heads/master,playbooks/remove_controller_services/tasks/main.yml,
knandya/ursula,refs/heads/master,playbooks/ci-ceph-swift-ubuntu/tasks/pre-deploy.yml,
knandya/ursula,refs/heads/master,upgrade.yml,
knandya/ursula,refs/heads/master,playbooks/ci-full-ubuntu/tasks/pre-deploy.yml,
knandya/ursula,refs/heads/master,playbooks/ci-allinone/tasks/pre-deploy.yml,
knandya/ursula,refs/heads/master,playbooks/vagrant/predeploy.yml,
seanbamsft/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
seanbamsft/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
sansible/datadog,refs/heads/develop,molecule/default/playbook.yml,
sazeesha/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
felixrieseberg/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
felixrieseberg/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
cloudify-cosmo/cloudify-training-labs,refs/heads/master,day2/exercise_3/resources/ansible/stop.yaml,
cloudify-cosmo/cloudify-training-labs,refs/heads/master,day2/exercise_3/resources/ansible/start.yaml,
churusaa/updox_test,refs/heads/master,logging_setup.yaml,
chrislaskey/ansible-docker,refs/heads/master,ansible/playbook-docker.yml,
NCSU-Libraries/circa,refs/heads/dependabot/bundler/nokogiri-1.11.4,ansible/imported_roles/geerlingguy.java/molecule/default/playbook.yml,
grilo/ansible-1,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
aarsan/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
aarsan/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
utinajero/ansible_reposado,refs/heads/master,playbook.yml,
open-craft/configuration,refs/heads/master,playbooks/edx-east/mongo_rolling_upgrade.yml,
open-craft/configuration,refs/heads/master,playbooks/edx-east/mongo_upgrade_hidden_secondaries.yml,
open-craft/configuration,refs/heads/master,playbooks/check_package_upgrades.yml,
open-austin/influence-texas,refs/heads/master,src/ansible/roles/ansible-role-docker/molecule/default/converge.yml,
hkarl/svpb,refs/heads/master,ansible/playbook.yml,
garimakhulbe/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
garimakhulbe/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
mumian/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
mumian/azure-quickstart-templates,refs/heads/master,101-Telegraf-InfluxDB-Grafana/scripts/Configfiles/ansible/docker_install.yml,
shakhat/performa,refs/heads/master,performa/scenarios/mq/rabbitmq-ha-call.yaml,
shakhat/performa,refs/heads/master,performa/scenarios/db/sysbench.yaml,
shakhat/performa,refs/heads/master,performa/scenarios/mq/kafka.yaml,
shakhat/performa,refs/heads/master,performa/scenarios/mq/rabbitmq-ha-cast.yaml,
shakhat/performa,refs/heads/master,performa/scenarios/mq/rabbitmq-ha-notify.yaml,
shakhat/performa,refs/heads/master,performa/scenarios/mq/rabbitmq.yaml,
civisanalytics/ansible,refs/heads/civis,test/utils/docker/httptester/httptester.yml,
Yannig/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
bregman-arie/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
rinor/cgrates,refs/heads/master,data/ansible/deb_packages/main.yaml,
rinor/cgrates,refs/heads/master,data/ansible/rpm_packages/main.yaml,
rinor/cgrates,refs/heads/master,data/ansible/docker/main.yaml,
sivel/python-apt-wheel,refs/heads/master,python-apt.yml,
hoborglabs/ankh-morpork-ops,refs/heads/develop,ansible/playbook/management/gocd_server.yml,
hoborglabs/ankh-morpork-ops,refs/heads/develop,ansible/playbook/management/dmz.yml,
hoborglabs/ankh-morpork-ops,refs/heads/develop,ansible/playbook/management/gocd_agent.yml,
hoborglabs/ankh-morpork-ops,refs/heads/develop,ansible/playbook/base.yml,
wd15/fipy-dockerize,refs/heads/master,setup.yml,
davidcusatis/ursula,refs/heads/master,playbooks/ci-full/tasks/pre-deploy.yml,
davidcusatis/ursula,refs/heads/master,playbooks/vagrant/predeploy.yml,
davidcusatis/ursula,refs/heads/master,playbooks/ci-allinone/tasks/pre-deploy.yml,
davidcusatis/ursula,refs/heads/master,upgrade.yml,
eosiowy/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
eosiowy/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
osic/ref-impl,refs/heads/master,playbooks/swift-disks-prepare.yml,
osic/ref-impl,refs/heads/master,playbooks/setup_newrelic.yml,
honcao/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
honcao/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
cloudmesh/sp17-i524,refs/heads/master,project/S17-IR-P014/ansible/deploy.yml,
obulpathi/ansible,refs/heads/master,book/ch02/playbooks/web-notls.yml,
obulpathi/ansible,refs/heads/master,book/ch13/dockerfiles/mezzanine/ansible/mezzanine-container.yml,
obulpathi/ansible,refs/heads/master,book/ch02/playbooks/web-tls.yml,
obulpathi/ansible,refs/heads/master,book/ch04/playbooks/update-cache.yml,
obulpathi/ansible,refs/heads/master,book/ch06/playbooks/mezzanine.yml,
obulpathi/ansible,refs/heads/master,web/web.yml,
obulpathi/ansible,refs/heads/master,book/ch04/playbooks/install-package.yml,
sharjeel/SPADE-ansible,refs/heads/master,ubuntu.yml,
d-cent/freecoin,refs/heads/master,ops/stonecutter/stonecutter.yml,
ppanczyk/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
channus/ursula,refs/heads/master,upgrade.yml,
channus/ursula,refs/heads/master,playbooks/ci-ceph-swift-ubuntu/tasks/pre-deploy.yml,
channus/ursula,refs/heads/master,playbooks/ci-full-ubuntu/tasks/pre-deploy.yml,
channus/ursula,refs/heads/master,playbooks/ci-allinone/tasks/pre-deploy.yml,
channus/ursula,refs/heads/master,envs/example/swift-rhel/playbooks/predeploy.yml,
channus/ursula,refs/heads/master,playbooks/remove_controller_services/tasks/main.yml,
channus/ursula,refs/heads/master,playbooks/vagrant/predeploy.yml,
ivandeex/dz,refs/heads/master,ansible/plays/install-web.yml,
ivandeex/dz,refs/heads/master,ansible/plays/setup-devel.yml,
sensu/sensu-ansible,refs/heads/master,molecule/shared/verify.yml,
SvenLauterbach/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
SvenLauterbach/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
ColOfAbRiX/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
MSBrett/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
crafty78/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
lorin/ansible-docker-connection,refs/heads/master,vagrant-ipython.yml,
prakritish/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
zeroshift/ansible-playbooks,refs/heads/master,default/roles/packages/molecule/default/prepare.yml,
balanced-ops/infra-zookeeper,refs/heads/master,provisioning/build.yml,
WACREN/DevOps,refs/heads/master,Ansible/liferay-csgf.yml,
WACREN/DevOps,refs/heads/master,Ansible/idp-ldap.yml,
Gaurav2Github/ansible-for-devops,refs/heads/master,drupal-modified/site.yml,
zen/solar,refs/heads/master,bootstrap/playbooks/pxe.yaml,
syl20bnr/flycheck,refs/heads/master,playbooks/vm.yml,
syl20bnr/flycheck,refs/heads/master,playbooks/travis.yml,
rprakashg/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
rprakashg/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
Islandora-Devops/claw-playbook,refs/heads/dev,bootstrap.yml,
rahushen/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
benjal/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
benjal/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
lgfausak/bonnie-pb-ubuntu,refs/heads/master,bonnie-pb.yml,
puzan/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
QijunPan/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
nemesisdesign/ansible-openwisp2,refs/heads/master,molecule/resources/converge.yml,
MomsFriendlyRobotCompany/mote,refs/heads/master,archive/raspios-old/tasks/ros.yml,
MomsFriendlyRobotCompany/mote,refs/heads/master,archive/raspios-old/tasks/git.yml,
MomsFriendlyRobotCompany/mote,refs/heads/master,archive/raspios-old/tasks/samba.yml,
MomsFriendlyRobotCompany/mote,refs/heads/master,archive/raspios-old/tasks/raspi_config.yml,
MomsFriendlyRobotCompany/mote,refs/heads/master,archive/raspios-old/tasks/python.yml,
MomsFriendlyRobotCompany/mote,refs/heads/master,archive/raspios-old/tasks/update_system.yml,
MomsFriendlyRobotCompany/mote,refs/heads/master,archive/raspios-old/tasks/reboot.yml,
MomsFriendlyRobotCompany/mote,refs/heads/master,archive/raspios-old/tasks/node.yml,
MomsFriendlyRobotCompany/mote,refs/heads/master,archive/raspios-old/tasks/apt.yml,
MomsFriendlyRobotCompany/mote,refs/heads/master,raspios/tasks/ros.yml,
verdurin/ceph-ansible-1,refs/heads/master,infrastructure-playbooks/purge-cluster.yml,
verdurin/ceph-ansible-1,refs/heads/master,infrastructure-playbooks/purge-docker-cluster.yml,
os-cloud/openstack-ansible-lxc_container_create,refs/heads/master,tests/test-prepare-host.yml,
BrianAker/server-install,refs/heads/master,bootstrap.yml,
BrianAker/server-install,refs/heads/master,openhab.yml,
BrianAker/server-install,refs/heads/master,update.yml,
AlbanAndrieu/ansible-nabla,refs/heads/master,playbooks/boot-cleaning.yml,
tushargit/configuration,refs/heads/master,playbooks/edx-east/create_dbs.yml,
tushargit/configuration,refs/heads/master,playbooks/edx-east/gerrit_deploy.yml,
huangminghuang/ansible-docker-connection,refs/heads/master,vagrant-ipython.yml,
varda/ansible-role-varda,refs/heads/master,tests/playbook.yml,
varda/ansible-role-varda,refs/heads/master,vagrant/playbook.yml,
NCSU-Libraries/Suma-Vagrant,refs/heads/master,ansible/roles/geerlingguy.php/molecule/default/playbook-source.yml,
NCSU-Libraries/Suma-Vagrant,refs/heads/master,ansible/roles/geerlingguy.php-versions/molecule/default/playbook-7.2.yml,
NCSU-Libraries/Suma-Vagrant,refs/heads/master,ansible/roles/geerlingguy.php-versions/molecule/default/playbook-7.4.yml,
NCSU-Libraries/Suma-Vagrant,refs/heads/master,ansible/roles/geerlingguy.apache/molecule/default/playbook.yml,
NCSU-Libraries/Suma-Vagrant,refs/heads/master,ansible/roles/geerlingguy.php/molecule/default/playbook.yml,
NCSU-Libraries/Suma-Vagrant,refs/heads/master,ansible/roles/geerlingguy.php-versions/molecule/default/playbook.yml,
m4vr0x/ansible,refs/heads/master,deprecated/playbooks/mobiplex/mobiplex-tasks.yml,
aerickson/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
Tatsh-ansible/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
jelmer/isso,refs/heads/master,ansible/site.yml,
Uberi/medusa,refs/heads/master,ansible/deploy.yml,
weezer/openstack-ansible,refs/heads/master,playbooks/utility-install.yml,
mcastany/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
mcastany/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
nyu-devops/lab-ansible,refs/heads/master,prechecks.yaml,
nyu-devops/lab-ansible,refs/heads/master,playbook.yaml,
nyu-devops/lab-ansible,refs/heads/master,python.yaml,
PlugIN73/fuzzy-playbook,refs/heads/master,playbook.yml,
joshuacox/ansibleplaybook-openvpn,refs/heads/master,docker.yml,
Mushiyo/isso,refs/heads/master,ansible/site.yml,
infOpen/ansible-role-jenkins,refs/heads/develop,molecule/default/playbook.yml,
mozilla/medusa,refs/heads/main,ansible/deploy.yml,
Blue-Bag/ansible-first5-logwatch,refs/heads/main,molecule/default/converge.yml,
muranga/laughing-octo-nemesis,refs/heads/master,provision/playbook.yml,
pyrotimux/server_playground,refs/heads/master,ansible/guacamole/ps_guac_setup.yml,
mathieu-benoit/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
prometheanfire/rpc-openstack,refs/heads/master,playbooks/configure-apt-sources.yml,
daltskin/azure-quickstart-templates,refs/heads/master,101-Telegraf-InfluxDB-Grafana/scripts/Configfiles/ansible/docker_install.yml,
daltskin/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
mutalyzer/ansible-role-mutalyzer,refs/heads/master,vagrant/playbook.yml,
mutalyzer/ansible-role-mutalyzer,refs/heads/master,tests/playbook.yml,
elventear/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
karimdamak123/configuration2,refs/heads/master,playbooks/check_package_upgrades.yml,
karimdamak123/configuration2,refs/heads/master,playbooks/edx-east/mongo_rolling_upgrade.yml,
karimdamak123/configuration2,refs/heads/master,playbooks/edx-east/mongo_upgrade_hidden_secondaries.yml,
Ultchad/kalliope-espeak,refs/heads/master,install.yml,
ShubhaVijayasarathy/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
zenoamaro/ansible-statsd,refs/heads/master,test.yml,
zenoamaro/ansible-statsd,refs/heads/master,boxed.yml,
github/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
github/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
kjaugustin/big-data-stack,refs/heads/master,examples/nist_fingerprint/site.yml,
kjaugustin/big-data-stack,refs/heads/master,addons/analytics_dependencies.yml,
benbankes/speedtest-pi,refs/heads/master,speedtest.yml,
randynobx/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
ReanGD/ansible-personal,refs/heads/master,tasks/vscale/install.yml,
sriramsitharaman/sp17-i524,refs/heads/master,project/S17-IR-P014/ansible/deploy.yml,
stevelle/openstack-ansible,refs/heads/master,playbooks/utility-install.yml,
iceburg-net/ansible-pcd,refs/heads/master,security.yml,
antoviaque/configuration,refs/heads/master,playbooks/check_package_upgrades.yml,
hogarthj/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
zehome/ansible-discourse-debianfr,refs/heads/master,master.yml,
harijayms/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
harijayms/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
willhighland/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
willhighland/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
georgewallace/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
brokenjacobs/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
mjbrewer/ursula,refs/heads/master,upgrade.yml,
mjbrewer/ursula,refs/heads/master,playbooks/ci-full/tasks/pre-deploy.yml,
mjbrewer/ursula,refs/heads/master,playbooks/ci-allinone/tasks/pre-deploy.yml,
mjbrewer/ursula,refs/heads/master,playbooks/vagrant/predeploy.yml,
maniSbindra/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
maniSbindra/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
spops/playback,refs/heads/master,zabbix_agent_ubuntu_spilit.yml,
gc3-uzh-ch/elasticluster,refs/heads/master,elasticluster/share/playbooks/roles/pvfs2.yml,
mrda/openstack-ansible,refs/heads/master,playbooks/utility-install.yml,
proversity-org/configuration,refs/heads/master,playbooks/edx-east/mongo_rolling_upgrade.yml,
proversity-org/configuration,refs/heads/master,playbooks/edx-east/mongo_upgrade_hidden_secondaries.yml,
elnappo/ansible-role-prosody,refs/heads/master,molecule/default/prepare.yml,
arroyc/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
arroyc/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
AiNoKame/dice-tower-top-ten,refs/heads/master,ansible/webapp.yml,
Blue-Bag/ansible-role-first5base,refs/heads/main,molecule/default/converge.yml,
0x46616c6b/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
litong01/fabric-test,refs/heads/master,pipelines/setupnmon.yml,
Blue-Bag/ansible-f5-logwatch,refs/heads/main,molecule/default/converge.yml,
adityacs/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
